Internal ID Number,Name,Constellation,Bayer,HIP,TYC,HD,_RAJ2000,_DEJ2000,V,B-V
Str_Ind_00000815,,Indus,del Ind,108431.0,8812  1257 1,208450.0,329.47947207560003,-54.9925781765,4.41,0.295
Str_Ser_00000816,,Serpens,lam Ser,77257.0,364  1224 1,141004.0,236.61090465419997,7.3530758072000015,4.42,0.607
Str_Psc_00000817,,Pisces,del Psc,3786.0,604  1301 1,4656.0,12.1705865196,7.5850727644,4.42,1.491
Str_Ori_00000818,,Orion,nu. Ori,29038.0,729  1980 1,41753.0,91.8930183425,14.768463338299998,4.42,-0.159
Str_Cyg_00000819,,Cygnus,ups Cyg,105138.0,2710  2647 1,202904.0,319.4794783343,34.896902782800005,4.42,-0.106
Str_Cam_00000820,,Camelopardalis,,17884.0,4071  1894 1,23475.0,57.380325975299996,65.5259763181,4.42,1.858
Str_Cep_00000821,,Cepheus,pi. Cep,114222.0,4601  3531 1,218658.0,346.97445474,75.3875227166,4.42,0.789
Str_Hya_00000822,,Hydra,E Hya,72571.0,6755  2085 1,130694.0,222.5720865277,-27.9603314299,4.42,1.372
Str_Pup_00000823,,Puppis,h01 Pup,40091.0,7664  2481 1,68553.0,122.8395606552,-39.6185417825,4.42,1.601
Str_Cen_00000824,,Centaurus,a Cen,70300.0,7809  2783 1,125823.0,215.7593456213,-39.511817883,4.42,-0.179
Str_Del_00000825,,Delphinus,del Del,102281.0,1634  3055 1,197461.0,310.86472232439996,15.074586003,4.43,0.298
Str_Peg_00000826,Alkarab,Pegasus,ups Peg,115623.0,2237  1660 1,220657.0,351.34493261160003,23.404098614699997,4.43,0.601
Str_Cyg_00000827,,Cygnus,Cyg,100587.0,2676  1688 1,194317.0,305.9650758238,32.1901769269,4.43,1.337
Str_Lac_00000828,,Lacerta,bet Lac,110538.0,3619  4081 1,212496.0,335.890087795,52.229048312799996,4.43,1.01
Str_Eri_00000829,,Eridanus,pi. Eri,17593.0,5307  1357 1,23614.0,56.5355694019,-12.101592246400001,4.43,1.606
Str_Eri_00000830,Keid,Eridanus,omi02 Eri,19849.0,5312  2325 1,,63.8234923,-7.64455846,4.43,
Str_Lep_00000831,,Lepus,kap Lep,24327.0,5338  1447 1,33949.0,78.30781595149999,-12.9412947492,4.43,-0.098
Str_CMa_00000832,,Canis Major,nu.03 CMa,31700.0,5952  2800 1,47442.0,99.4725981213,-18.2374769194,4.43,1.152
Str_Pup_00000833,,Puppis,h02 Pup,40326.0,7664  2482 1,69142.0,123.51218190700001,-40.347889657399996,4.43,1.158
Str_Phe_00000834,,Phoenix,psi Phe,8837.0,8041  1199 1,11695.0,28.4114113312,-46.3026679931,4.43,1.516
Str_Lup_00000835,,Lupus,sig Lup,71121.0,8286  1831 1,127381.0,218.15441111400003,-50.4571497375,4.43,-0.17600000000000002
Str_Psc_00000836,,Pisces,nu. Psc,7884.0,35   435 1,10380.0,25.357886592199996,5.4876140422000015,4.44,1.36
Str_Oph_00000837,,Ophiucus,Oph,88290.0,430  3748 1,164577.0,270.438335579,1.3050700903,4.44,0.033
Str_Vul_00000838,Anser,Vulpecula,alf Vul,95771.0,2129  2772 1,183439.0,292.1763660079,24.664912783200002,4.44,1.487
Str_Oph_00000839,,Ophiucus,ome Oph,80975.0,6228  1489 1,148898.0,248.0341568975,-21.466382419200002,4.44,0.139
Str_Lup_00000840,,Lupus,pi. Lup,73807.0,8297  4705 2,133243.0,226.2802027,-47.05101753,4.44,-0.139
Str_Ret_00000841,,Reticulum,eps Ret,19921.0,8508  2041 1,27442.0,64.1209453613,-59.3021580453,4.44,1.075
Str_Car_00000842,,Carina,r Car,51849.0,8609  2378 1,91942.0,158.8970796825,-57.557639448900005,4.44,1.611
Str_Hya_00000843,Minchir,Hydra,sig Hya,42402.0,215  2022 1,73471.0,129.6893275524,3.3414356772,4.45,1.215
Str_Aql_00000844,,Aquila,mu. Aql,96229.0,490  5566 1,184406.0,293.5223101584,7.3789529819,4.45,1.176
Str_Lyn_00000845,,Lynx,Lyn,30060.0,3776  2465 1,43378.0,94.9057708407,59.0109556017,4.45,0.028
Str_Dra_00000846,,Draco,tau Dra,94648.0,4456  2107 1,181984.0,288.8877679218,73.3554711014,4.45,1.261
Str_Pup_00000847,,Puppis,,36795.0,5991   217 1,60532.0,113.51325350440001,-22.296067313,4.45,0.518
Str_CMa_00000848,,Canis Major,CMa,34981.0,6532  5000 1,56014.0,108.56338366799999,-26.3525084061,4.45,-0.196
Str_Pup_00000849,,Puppis,kap01 Pup,37229.0,6547  2627 1,61556.0,114.707776777,-26.803858215300004,4.45,-0.17
Str_Pup_00000850,,Puppis,q Pup,40706.0,7134  2967 1,70060.0,124.6388075921,-36.6592841807,4.45,0.226
Str_Cae_00000851,,Caelum,alf Cae,21770.0,7589  1693 1,29875.0,70.14047330449999,-41.863745389099996,4.45,0.332
Str_Cha_00000852,,Chamaleon,del02 Cha,52633.0,9418  2653 1,93845.0,161.4458352738,-80.5401888423,4.45,-0.17800000000000002
Str_Ori_00000853,,Orion,pi.06 Ori,23123.0,85  2362 1,31767.0,74.6370821144,1.7140226503,4.46,1.386
Str_Ori_00000854,,Orion,ksi Ori,29426.0,742  2472 1,42560.0,92.98498624780001,14.208762036900001,4.46,-0.159
Str_Ari_00000855,,Aries,,15549.0,1796  1306 1,20644.0,50.084837619700004,29.0484568414,4.46,1.5719999999999998
Str_UMa_00000856,,Ursa Major,f UMa,44901.0,3430  1673 1,78209.0,137.2177416452,51.6046477696,4.46,0.306
Str_Cam_00000857,,Camelopardalis,Cam,23040.0,3734  2320 1,31278.0,74.32165056720001,53.7521006997,4.46,-0.01
Str_Aqr_00000858,,Aquarius,k Aqr,102624.0,5186  2125 1,198026.0,311.9343318078,-5.0277043342,4.46,1.594
Str_Cet_00000859,,Cetus,Cet,1170.0,5842  1163 1,1038.0,3.6600699412,-18.932861526900002,4.46,1.63
Str_Crt_00000860,,Crater,bet Crt,54682.0,6649  1274 1,97277.0,167.91454043870002,-22.8258488686,4.46,0.031
Str_For_00000861,,Fornax,bet For,13147.0,7012  1019 1,17652.0,42.2725863799,-32.4059077028,4.46,0.973
Str_Vel_00000862,,Vela,w Vel,44191.0,7685  2720 1,77258.0,135.0225412601,-41.253609343499996,4.46,0.639
Str_Gru_00000863,,Grus,lam Gru,109111.0,7995  1343 1,209688.0,331.52869765919996,-39.5433570844,4.46,1.376
Str_Cen_00000864,,Centaurus,B Cen,57803.0,8216  2577 1,102964.0,177.78621376169997,-45.1734702633,4.46,1.3
Str_Cen_00000865,,Centaurus,,59173.0,8241  3234 1,105382.0,182.02176975790002,-50.6612659696,4.46,-0.158
Str_Mon_00000866,,Monoceros,Mon,32578.0,152  2580 1,49293.0,101.9651934816,2.4121604942,4.47,1.114
Str_Leo_00000867,,Leo,kap Leo,46146.0,1955  1904 1,81146.0,141.1635736783,26.1823263408,4.47,1.233
Str_Leo_00000868,,Leo,Leo,53417.0,1978  2295 1,94601.0,163.9033279434,24.7497124229,4.47,0.008
Str_Boo_00000869,,Boötes,sig Boo,71284.0,2021  1323 1,128167.0,218.6700616792,29.7451345518,4.47,0.363
Str_Leo_00000870,,Leo,phi Leo,55084.0,4925  1610 1,98058.0,169.1654083978,-3.65161111,4.47,0.213
Str_Lib_00000871,,Libra,Lib,73165.0,4995   951 1,132052.0,224.2958273797,-4.3464544461,4.47,0.32
Str_Lep_00000872,,Lepus,iot Lep,24244.0,5338  1445 1,33802.0,78.074587349,-11.8692149544,4.47,-0.095
Str_Eri_00000873,,Eridanus,tau01 Eri,12843.0,5866  1050 1,17206.0,41.2757696239,-18.5725318731,4.47,0.483
Str_CMa_00000874,,Canis Major,lam CMa,30788.0,7078  2130 1,45813.0,97.0425380281,-32.5800700175,4.47,-0.156
Str_Pup_00000875,,Puppis,V Pup,38957.0,8143  3239 1,65818.0,119.5601579574,-49.24490870939999,4.47,-0.183
Str_Car_00000876,,Carina,G Car,44599.0,9203  2759 1,78791.0,136.2867201471,-72.6027080772,4.47,0.611
Str_Ori_00000877,,Orion,rho Ori,24331.0,103  2863 1,33856.0,78.3228470347,2.8612848281,4.48,1.215
Str_Cas_00000878,,Cassiopeia,omi Cas,3504.0,3253  1988 1,4180.0,11.181306693599998,48.284364976899994,4.48,-0.048
Str_UMa_00000879,,Ursa Major,UMa,47006.0,3432  1450 1,82621.0,143.7059824083,52.0514782714,4.48,0.044
Str_Sex_00000880,,Sextans,alf Sex,49641.0,4903  1750 1,87887.0,151.9844977722,-0.3716396567,4.48,-0.028
Str_Aqr_00000881,,Aquarius,c01 Aqr,114119.0,6972  1268 1,218240.0,346.6701961276001,-23.743107235500002,4.48,0.89
Str_Gem_00000882,,Gemini,Gem,32249.0,758  2357 1,48433.0,100.9970493825,13.2280243697,4.49,1.165
Str_Tau_00000883,,Taurus,Tau,20713.0,1265  1176 1,28052.0,66.5864264157,15.618270586500001,4.49,0.258
Str_Boo_00000884,,Boötes,tau Boo,67275.0,1460   132 1,120136.0,206.81560726729998,17.456902206600002,4.49,0.498
Str_LMi_00000885,,Leo Minor,LMi,49593.0,2509  1343 1,87696.0,151.85734047809999,35.2446912368,4.49,0.19
Str_Aqr_00000886,,Aquarius,ome02 Aqr,116971.0,5836   979 1,222661.0,355.68061861940004,-14.5449040479,4.49,-0.035
Str_Oph_00000887,,Ophiucus,psi Oph,80343.0,6211   510 1,147700.0,246.0257714643,-20.0373288919,4.49,1.018
Str_Sgr_00000888,,Sagittarius,c Sgr,98688.0,6900  2236 1,189763.0,300.6645030951,-27.709844833000002,4.49,1.548
Str_Ant_00000889,,Antlia,eps Ant,46515.0,7166  3038 1,82150.0,142.31133296,-35.9513400091,4.49,1.436
Str_Pup_00000890,,Puppis,b Pup,38455.0,7646  3591 1,64503.0,118.16102377290001,-38.862812324699995,4.49,-0.173
Str_Psc_00000891,Fumalsamakah,Pisces,bet Psc,113889.0,579  1834 1,217891.0,345.9692285679,3.8200431278,4.5,-0.114
Str_Psc_00000892,,Pisces,lam Psc,116928.0,586  1458 1,222603.0,355.51170548019996,1.7800384733,4.5,0.204
Str_Equ_00000893,,Equuleus,del Equ,104858.0,1109  2583 1,202275.0,318.6200598518,10.006977348300001,4.5,0.505
Str_Lac_00000894,,Lacerta,,109754.0,3203  2402 1,211073.0,333.4697082994,39.7149409044,4.5,1.374
Str_Lac_00000895,,Lacerta,Lac,111944.0,3226  2285 1,214868.0,340.1285796625,44.27631148760001,4.5,1.307
Str_Cyg_00000896,,Cygnus,the Cyg,96441.0,3564  3157 1,185395.0,294.1105590514,50.2210973458,4.5,0.395
Str_Pup_00000897,,Puppis,omi Pup,38070.0,6544  4213 1,63462.0,117.0215232092,-25.9371672989,4.5,-0.095
Str_PsA_00000898,,Pisces Austrinus,mu. PsA,109285.0,7492  1466 1,210049.0,332.09585488970004,-32.9884704273,4.5,0.061
Str_Pup_00000899,,Puppis,I Pup,34834.0,8119  2547 1,55892.0,108.1400994061,-46.759299186199996,4.5,0.321
Str_Pic_00000900,,Pictor,gam Pic,27530.0,8524  1280 1,39523.0,87.4569119401,-56.1666627304,4.5,1.088
Str_Car_00000901,,Carina,f Car,43105.0,8577  3017 1,75311.0,131.677291033,-56.76977971,4.5,-0.168
Str_Ind_00000902,,Indus,the Ind,105319.0,8793  1478 1,202730.0,319.96664122650003,-53.4494437458,4.5,0.168
Str_Tuc_00000903,,Tucana,del Tuc,110838.0,9120  1918 1,212581.0,336.8331965875,-64.9663537956,4.5,-0.016
Str_Tuc_00000904,,Tucana,eps Tuc,118322.0,9133  1652 1,224686.0,359.9790777876001,-65.5771338986,4.5,-0.077
Str_Mon_00000905,,Monoceros,Mon,31216.0,158  3394 1,46300.0,98.2259367302,7.33296196,4.51,-0.005
Str_Ser_00000906,,Serpens,iot Ser,76852.0,1498  1787 1,140159.0,235.3877302772,19.670397986300003,4.51,0.058
Str_Boo_00000907,,Boötes,psi Boo,73745.0,2027  1405 1,133582.0,226.11143279680002,26.947649477800002,4.51,1.261
Str_And_00000908,,Andromeda,sig And,1473.0,2273  2081 1,1404.0,4.5819038266000005,36.7852210346,4.51,0.07200000000000001
Str_Her_00000909,,Hercules,rho Her,85112.0,2604  1777 1,,260.9206011649,37.1459251466,4.51,-0.024
Str_Cas_00000910,,Cassiopeia,rho Cas,117863.0,4009  2605 1,224014.0,358.5959596468,57.4993835414,4.51,1.188
Str_Dra_00000911,,Draco,rho Dra,98702.0,4446  1736 1,190940.0,300.70445939999996,67.87357263439999,4.51,1.334
Str_Aqr_00000912,,Aquarius,nu. Aqr,104459.0,5779  1803 1,201381.0,317.39853324259997,-11.3716902682,4.51,0.943
Str_Cap_00000913,,Capricornus,b Cap,106039.0,6373  1203 1,204381.0,322.1808350503,-21.807185148800002,4.51,0.893
Str_Eri_00000914,,Eridanus,ups01 Eri,21248.0,6470  1242 1,29085.0,68.3773049002,-29.7664869943,4.51,0.973
Str_PsA_00000915,,Pisces Austrinus,gam PsA,112948.0,7508  1313 1,216336.0,343.131492944,-32.8755220833,4.51,-0.04
Str_Pup_00000916,,Puppis,L02 Pup,34922.0,7642  1461 1,56096.0,108.3846589349,-44.6397463114,4.51,1.308
Str_Vel_00000917,,Vela,J Vel,50676.0,8604   975 1,89890.0,155.2283117572,-56.043227438900004,4.51,-0.118
Str_Tuc_00000918,,Tucana,bet02 Tuc,2487.0,8844  1520 1,2885.0,7.8894513115999985,-62.9655675291,4.51,0.142
Str_Ret_00000919,,Reticulum,gam Ret,18744.0,8868  2193 1,25705.0,60.2241981593,-62.1592859811,4.51,1.565
Str_Ari_00000920,Lilii Borea,Aries,Ari,13061.0,1793  1611 1,17361.0,41.9772388667,29.2471180755,4.52,1.113
Str_Vul_00000921,,Vulpecula,Vul,99874.0,2163  1794 1,192806.0,303.9422299514,27.8142368091,4.52,1.245
Str_Peg_00000922,,Pegasus,Peg,106140.0,2188  2203 1,204724.0,322.4870634523,23.638840909699997,4.52,1.578
Str_Psc_00000923,,Pisces,tau Psc,5586.0,2278  1260 1,7106.0,17.9151537874,30.089635658200002,4.52,1.094
Str_Aur_00000924,,Auriga,tau Aur,27483.0,2911  1795 1,38656.0,87.29348060790001,39.1810626038,4.52,0.951
Str_Boo_00000925,,Boötes,kap02 Boo,69483.0,3471  1250 1,124675.0,213.37086740810003,51.7899674695,4.52,0.207
Str_Cep_00000926,,Cepheus,ups01 Cep,102431.0,3959  1685 1,198084.0,311.33804970669996,57.5797212789,4.52,0.5539999999999999
Str_Cas_00000927,,Cassiopeia,A Cas,9480.0,4315  2126 1,12111.0,30.4893300007,70.9070096229,4.52,0.16
Str_Vir_00000928,Khambalia,Virgo,lam Vir,69974.0,5574   824 1,125337.0,214.7774683279,-13.3710978353,4.52,0.135
Str_Cap_00000929,,Capricornus,eps Cap,106723.0,6370  1176 1,205637.0,324.2701419746,-19.466005395299998,4.52,-0.179
Str_Cap_00000930,,Capricornus,A Cap,104234.0,6928   335 1,200914.0,316.7819447535,-25.0058431039,4.52,1.594
Str_Tel_00000931,,Telescopium,eps Tel,89112.0,8357  3862 1,166063.0,272.8073571906,-45.9544225569,4.52,1.005
Str_Ind_00000932,,Indus,eta Ind,102333.0,8419  1619 1,197157.0,311.0097277785,-51.92097049310001,4.52,0.28
Str_Car_00000933,,Carina,m Car,47391.0,8941  2077 1,83944.0,144.8375051639,-61.3280494171,4.52,-0.057
Str_Cen_00000934,,Centaurus,J Cen,65271.0,8990  3680 1,116087.0,200.6580730231,-60.9883948888,4.52,-0.13
Str_Leo_00000935,,Leo,Leo,57565.0,1443  2662 1,102509.0,176.99639819799995,20.2189337801,4.53,0.556
Str_Lac_00000936,,Lacerta,Lac,111104.0,3209  2260 1,213420.0,337.621924316,43.1233744306,4.53,-0.101
Str_Cyg_00000937,,Cygnus,f02 Cyg,104194.0,3592  7443 1,201251.0,316.6503897205,47.648401685,4.53,1.558
Str_Ori_00000938,,Orion,,28413.0,4786  2368 1,40657.0,90.0139531641,-3.0742568989,4.53,1.214
Str_CMa_00000939,,Canis Major,ksi02 CMa,31416.0,6508  2872 1,46933.0,98.76411987680001,-22.9647842136,4.53,-0.023
Str_Sgr_00000940,,Sagittarius,b01 Sgr,98162.0,6899  2596 1,188603.0,299.2367990062,-27.1699034094,4.53,1.453
Str_Pup_00000941,,Puppis,f Pup,37096.0,7113  3280 1,61330.0,114.3421264282,-34.9685128072,4.53,-0.08
Str_Lup_00000942,,Lupus,phi02 Lup,75304.0,7325  1692 1,136664.0,230.78896098709998,-36.8584897483,4.53,-0.14400000000000002
Str_Nor_00000943,,Norma,eps Nor,80582.0,8316  4441 1,147971.0,246.79597845889998,-47.5547809783,4.53,-0.078
Str_Cir_00000944,,Circinus,gam Cir,75323.0,8707  1990 1,136415.0,230.8442920364,-59.3207583533,4.53,0.158
Str_Cen_00000945,,Centaurus,m Cen,65387.0,8998  3189 1,116243.0,201.00199377119998,-64.5356717105,4.53,0.83
Str_Ori_00000946,,Orion,ome Ori,26594.0,123  2200 1,37490.0,84.7964446542,4.1214758222,4.54,-0.115
Str_CMi_00000947,,Canis Minor,CMi,36425.0,772  1775 1,59294.0,112.44909504190001,12.0065663347,4.54,1.283
Str_Peg_00000948,,Pegasus,Peg,114144.0,1160  1745 1,218329.0,346.7510826932,9.4094868047,4.54,1.544
Str_Peg_00000949,,Pegasus,Peg,115919.0,1168  1611 1,221115.0,352.28873148739996,12.7605537508,4.54,0.934
Str_Aur_00000950,,Auriga,Aur,24727.0,2394  2027 1,34334.0,79.5440167056,33.3716180247,4.54,1.262
Str_And_00000951,,Andromeda,nu. And,3881.0,2801  2090 1,4727.0,12.453526376900001,41.0789069619,4.54,-0.139
Str_And_00000952,,Andromeda,And,114570.0,3631  2231 1,219080.0,348.1375145271,49.4062107434,4.54,0.305
Str_Cep_00000953,,Cepheus,Cep,107119.0,4470  1875 1,206952.0,325.4803876458,71.3114098128,4.54,1.116
Str_Cam_00000954,,Camelopardalis,,33694.0,4530  2010 1,49878.0,105.01680580700001,76.97740051470001,4.54,1.376
Str_Oph_00000955,,Ophiucus,Oph,85365.0,5075   717 1,157950.0,261.6578409529,-5.0865897305,4.54,0.387
Str_Per_00000956,,Perseus,Per,13328.0,2334  1042 1,17709.0,42.878479517399995,35.0597411503,4.55,1.5619999999999998
Str_LMi_00000957,,Leo Minor,LMi,46952.0,2500  1532 1,82635.0,143.5557582835,36.397553946100004,4.55,0.901
Str_Hya_00000958,,Hydra,tau02 Hya,46776.0,4894  2528 1,82446.0,142.9955386965,-1.1846700225,4.55,0.107
Str_Cet_00000959,,Cetus,Cet,301.0,5838  1288 1,225132.0,0.9349407784,-17.3359899744,4.55,-0.043
Str_Cen_00000960,,Centaurus,k Cen,67669.0,7283  2100 1,120709.0,207.9566664875,-32.9940865261,4.55,-0.141
Str_Tau_00000961,,Taurus,Tau,27830.0,1871  2618 1,39357.0,88.33187502540001,27.6122564933,4.56,-0.01
Str_Lyn_00000962,,Lynx,,44700.0,2983  1983 1,77912.0,136.63235899149998,38.4522106919,4.56,1.027
Str_Lac_00000963,,Lacerta,Lac,110351.0,3607  2600 1,212120.0,335.2564299868,46.536575005299994,4.56,-0.104
Str_UMa_00000964,,Ursa Major,phi UMa,48402.0,3814  1752 1,85235.0,148.02648744299998,54.064338083900005,4.56,0.046
Str_UMa_00000965,,Ursa Major,d UMa,46977.0,4376  2052 1,82210.0,143.6202293615,69.83034607020001,4.56,0.775
Str_Lib_00000966,,Libra,iot Lib,74392.0,6178  1225 1,134759.0,228.0553675041,-19.791714717999998,4.56,-0.08199999999999999
Str_Sgr_00000967,,Sagittarius,X Sgr,87072.0,6836   118 1,161592.0,266.8900961843,-27.8307929389,4.56,0.7190000000000001
Str_Sgr_00000968,,Sagittarius,,88839.0,6854  4372 1,165634.0,272.0207553004,-28.45708548,4.56,0.921
Str_Lup_00000969,,Lupus,tau01 Lup,70574.0,8277  3280 1,126341.0,216.5342671457,-45.2214295842,4.56,-0.152
Str_Vel_00000970,,Vela,,50555.0,8604  2441 1,89682.0,154.9031436811,-55.0293084658,4.56,1.6030000000000002
Str_Ret_00000971,,Reticulum,del Ret,18597.0,8868  1318 1,25422.0,59.68646967229999,-61.400183179399995,4.56,1.604
Str_Car_00000972,,Carina,w Car,52468.0,8957  4262 1,93070.0,160.8845353098,-60.5666196953,4.56,1.693
Str_Leo_00000973,,Leo,Leo,54951.0,1981  2471 1,97778.0,168.800946632,23.095521023299998,4.57,1.5590000000000002
Str_Vul_00000974,,Vulpecula,Vul,103004.0,2179  2496 1,198809.0,313.0319886378,27.096973962600003,4.57,0.8320000000000001
Str_Cyg_00000975,,Cygnus,lam Cyg,102589.0,2699  3425 1,198183.0,311.8522288098,36.4907804411,4.57,-0.114
Str_Dra_00000976,Dziban,Draco,psi Dra,86614.0,4436  1425 1,162003.0,265.4847946369,72.1488430882,4.57,0.4320000000000001
Str_Cae_00000977,,Caelum,gam Cae,23595.0,7053  2046 1,32831.0,76.101672069,-35.4830111208,4.57,1.211
Str_Her_00000978,Cujam,Hercules,ome Her,80463.0,971  1433 1,148112.0,246.3539812291,14.033268010499999,4.58,0.012
Str_Sgr_00000979,,Sagittarius,ups Sgr,95176.0,6297  1419 1,,290.4317671178,-15.9550151019,4.58,0.064
Str_Sco_00000980,,Scorpius,c02 Sco,79404.0,6801  1004 1,145482.0,243.07585193,-27.9263714397,4.58,-0.152
Str_Scl_00000981,,Sculptor,del Scl,117452.0,6988  1337 1,223352.0,357.23143878839994,-28.1302585139,4.58,0.008
Str_CrA_00000982,,Corona Australis,del CrA,94005.0,7921  2856 1,177873.0,287.08739333740004,-40.4967015635,4.58,1.091
Str_Vel_00000983,,Vela,m Vel,48374.0,8181   868 1,85622.0,147.91944306780002,-46.547624486400004,4.58,1.181
Str_Ara_00000984,,Ara,sig Ara,86092.0,8342  6346 1,159217.0,263.91495694040003,-46.505701536400004,4.58,-0.021
Str_Her_00000985,,Hercules,Her,92818.0,2109  2837 1,175492.0,283.6870270388,22.6450779319,4.59,0.7809999999999999
Str_Peg_00000986,Salm,Pegasus,tau Peg,115250.0,2237  1659 1,220061.0,350.1593521751,23.7403399555,4.59,0.17600000000000002
Str_UMa_00000987,,Ursa Major,pi.02 UMa,42527.0,4130  2355 1,73108.0,130.0533961124,64.327934754,4.59,1.18
Str_Dra_00000988,,Draco,pi. Dra,95081.0,4229  1852 1,182564.0,290.16705363529996,65.7145355991,4.59,0.046
Str_Sco_00000989,,Scorpius,omi Sco,80079.0,6794   552 1,147084.0,245.1590804162,-24.1693156642,4.59,0.743
Str_Eri_00000990,,Eridanus,h Eri,17351.0,7034  1311 1,23319.0,55.7085558566,-37.3135245508,4.59,1.189
Str_Eri_00000991,,Eridanus,y Eri,16870.0,7572  1748 1,22663.0,54.2736611543,-40.2745530486,4.59,1.017
Str_Cen_00000992,,Centaurus,,64425.0,8661  2284 1,114529.0,198.0732834881,-59.9205820496,4.59,-0.08199999999999999
Str_Boo_00000993,,Boötes,omi Boo,72125.0,1477   189 1,129972.0,221.31025532700002,16.9642801399,4.6,0.966
Str_CrB_00000994,,Corona Borealis,del CrB,77512.0,2037  1827 1,141714.0,237.3985237722,26.0683995207,4.6,0.78
Str_Vul_00000995,,Vulpecula,Vul,97886.0,2140  3051 1,188260.0,298.3653795714,24.079626744699997,4.6,-0.047
Str_Per_00000996,,Perseus,b Per,20070.0,3336  2435 1,26961.0,64.5609267497,50.29550649229999,4.6,0.053
Str_Lac_00000997,,Lacerta,Lac,110609.0,3615  3021 1,212593.0,336.1291283462,49.476394100600004,4.6,0.057
Str_Cam_00000998,,Camelopardalis,,16281.0,3715  1250 1,21389.0,52.478088169799996,58.8787544644,4.6,0.488
Str_Ori_00000999,,Orion,c Ori,26237.0,4774   928 1,37018.0,83.846514122,-4.8383527239,4.6,-0.193
Str_Hya_00001000,,Hydra,ups02 Hya,49402.0,5485  1309 1,87504.0,151.2811261783,-13.064629361700002,4.6,-0.084
Str_Ant_00001001,,Antlia,iot Ant,53502.0,7211  2295 1,94890.0,164.17938398229998,-37.1377717234,4.6,1.014
Str_Phe_00001002,,Phoenix,mu. Phe,3245.0,8024  1169 1,3919.0,10.331458508099999,-46.0850072086,4.6,0.959
Str_Ori_00001003,,Orion,psi Ori,25473.0,105  2801 1,35715.0,81.7092698456,3.0956824689,4.61,-0.208
Str_Ser_00001004,Alya,Serpens,the01 Ser,92946.0,457   687 1,175638.0,284.0549301436,4.20360896,4.61,0.16699999999999998
Str_Cyg_00001005,,Cygnus,mu.01 Cyg,107310.0,2201  2078 1,,326.03505459,28.74319364,4.61,0.4920000000000001
Str_Per_00001006,,Perseus,ome Per,14817.0,2852  2474 1,19656.0,47.82241680479999,39.611582959699994,4.61,1.119
Str_Her_00001007,,Hercules,chi Her,77760.0,3057  2021 1,142373.0,238.16893221849998,42.4515080855,4.61,0.562
Str_Dra_00001008,,Draco,i Dra,67627.0,4174  1261 1,121130.0,207.8580825477,64.72327304470001,4.61,1.544
Str_Ori_00001009,,Orion,ups Ori,25923.0,4778  1407 1,36512.0,82.9827471691,-7.3015347131,4.61,-0.252
Str_Lib_00001010,,Libra,Lib,76219.0,5599   955 1,138716.0,233.54457901779998,-10.064532270299999,4.61,1.021
Str_Pup_00001011,,Puppis,,39095.0,5986  3435 1,65810.0,119.9668764342,-18.3992222822,4.61,0.085
Str_Pup_00001012,,Puppis,Pup,37648.0,6552  3227 1,62576.0,115.884945886,-28.410868958600002,4.61,1.626
Str_Pyx_00001013,,Pyxis,kap Pyx,44824.0,6590  2180 1,78541.0,137.012003256,-25.858532775,4.61,1.5630000000000002
Str_Sgr_00001014,,Sagittarius,h02 Sgr,96465.0,6893  2132 1,184707.0,294.1768006403,-24.8836270346,4.61,-0.065
Str_Lup_00001015,,Lupus,k Lup,75501.0,7835  2634 1,137058.0,231.334242776,-38.7336061952,4.61,0.01
Str_Cru_00001016,,Crux,lam Cru,63007.0,8660  2695 1,112078.0,193.66325581080002,-59.146702713500005,4.61,-0.145
Str_Car_00001017,,Carina,z Car,54301.0,8962  2641 1,96566.0,166.6351159232,-62.42411463569999,4.61,1.014
Str_Psc_00001018,,Pisces,ksi Psc,8833.0,33  1213 1,11559.0,28.388930102899998,3.18753145,4.62,0.936
Str_Leo_00001019,,Leo,chi Leo,54182.0,268  1067 1,96097.0,166.2542764722,7.3359968125,4.62,0.342
Str_Tau_00001020,,Taurus,iot Tau,23497.0,1293  2747 1,32301.0,75.7739508691,21.5899627332,4.62,0.165
Str_And_00001021,,Andromeda,the And,1366.0,2782  2251 1,1280.0,4.2729068461,38.6816311179,4.62,0.06
Str_Lyn_00001022,,Lynx,Lyn,36145.0,3401  1648 1,58142.0,111.6785689131,49.21153257140001,4.62,-0.005
